pattern,metric_name,input_type,size,run_id,elapsed_sec,status
long-sparse,pak,continuous,8192,2,0.0007118200883269,ok
long-sparse,pak,continuous,8192,3,0.0007007271051406,ok
long-sparse,pak,continuous,8192,4,0.0007168659940361,ok
long-sparse,pak,continuous,16384,0,0.0012762174010276,ok
long-sparse,pak,continuous,16384,1,0.0010631224140524,ok
long-sparse,pak,continuous,16384,2,0.0010575763881206,ok
long-sparse,pak,continuous,16384,3,0.0010634120553731,ok
long-sparse,pak,continuous,16384,4,0.0010770158842206,ok
long-sparse,pak,continuous,32768,0,0.0018506851047277,ok
long-sparse,pak,continuous,32768,1,0.0015389779582619,ok
long-sparse,pak,continuous,32768,2,0.0015021888539195,ok
long-sparse,pak,continuous,32768,3,0.0014961762353777,ok
long-sparse,pak,continuous,32768,4,0.0015194797888398,ok
long-sparse,pak,continuous,65536,0,0.0030848048627376,ok
long-sparse,pak,continuous,65536,1,0.0023091621696949,ok
long-sparse,pak,continuous,65536,2,0.0023095561191439,ok
long-sparse,pak,continuous,65536,3,0.0022871792316436,ok
long-sparse,pak,continuous,65536,4,0.0023064129054546,ok
long-sparse,pak,continuous,131072,0,0.0059600565582513,ok
long-sparse,pak,continuous,131072,1,0.0046444805338978,ok
long-sparse,pak,continuous,131072,2,0.0046563846990466,ok
long-sparse,pak,continuous,131072,3,0.0046378606930375,ok
long-sparse,pak,continuous,131072,4,0.0046637104824185,ok
long-sparse,pak,continuous,262144,0,0.0114837968721985,ok
long-sparse,pak,continuous,262144,1,0.0090935379266738,ok
long-sparse,pak,continuous,262144,2,0.0091150254011154,ok
long-sparse,pak,continuous,262144,3,0.008640200830996,ok
long-sparse,pak,continuous,262144,4,0.0086723426356911,ok
long-sparse,pak,continuous,524288,0,0.0181047795340418,ok
long-sparse,pak,continuous,524288,1,0.0149796204641461,ok
long-sparse,pak,continuous,524288,2,0.0148131130263209,ok
long-sparse,pak,continuous,524288,3,0.0148569922894239,ok
long-sparse,pak,continuous,524288,4,0.0148564921692013,ok
long-sparse,pak,continuous,1048576,0,0.0350041827186942,ok
long-sparse,pak,continuous,1048576,1,0.032202836126089,ok
long-sparse,pak,continuous,1048576,2,0.0321696428582072,ok
long-sparse,pak,continuous,1048576,3,0.0321866990998387,ok
long-sparse,pak,continuous,1048576,4,0.0319326464086771,ok
long-sparse,pakf,binary,256,0,0.0005583260208368,ok
long-sparse,pakf,binary,256,1,0.0004750490188598,ok
long-sparse,pakf,binary,256,2,0.000467306934297,ok
long-sparse,pakf,binary,256,3,0.0004676235839724,ok
long-sparse,pakf,binary,256,4,0.0004731649532914,ok
long-sparse,pakf,binary,512,0,0.0005440218374133,ok
long-sparse,pakf,binary,512,1,0.0004842048510909,ok
long-sparse,pakf,binary,512,2,0.0004859259352087,ok
long-sparse,pakf,binary,512,3,0.0004853243008255,ok
long-sparse,pakf,binary,512,4,0.0004874803125858,ok
long-sparse,pakf,binary,1024,0,0.0005306256935,ok
long-sparse,pakf,binary,1024,1,0.0005026208236813,ok
long-sparse,pakf,binary,1024,2,0.0005018720403313,ok
long-sparse,pakf,binary,1024,3,0.0005194451659917,ok
long-sparse,pakf,binary,1024,4,0.0005001500248908,ok
long-sparse,pakf,binary,2048,0,0.0005684103816747,ok
long-sparse,pakf,binary,2048,1,0.0005391063168644,ok
long-sparse,pakf,binary,2048,2,0.0005396846681833,ok
long-sparse,pakf,binary,2048,3,0.0005365302786231,ok
long-sparse,pakf,binary,2048,4,0.0005398271605372,ok
long-sparse,pakf,binary,4096,0,0.0006279945373535,ok
long-sparse,pakf,binary,4096,1,0.0006324965506792,ok
long-sparse,pakf,binary,4096,2,0.0005969693884253,ok
long-sparse,pakf,binary,4096,3,0.0005965633317828,ok
long-sparse,pakf,binary,4096,4,0.0006172861903905,ok
long-sparse,pakf,binary,8192,0,0.0007702885195612,ok
long-sparse,pakf,binary,8192,1,0.0007242709398269,ok
long-sparse,pakf,binary,8192,2,0.0007258262485265,ok
long-sparse,pakf,binary,8192,3,0.0007230769842863,ok
long-sparse,pakf,binary,8192,4,0.000725251622498,ok
long-sparse,pakf,binary,16384,0,0.0011053904891014,ok
long-sparse,pakf,binary,16384,1,0.001001906581223,ok
long-sparse,pakf,binary,16384,2,0.001011854968965,ok
long-sparse,pakf,binary,16384,3,0.0009725326672196,ok
long-sparse,pakf,binary,16384,4,0.0009703300893306,ok
long-sparse,pakf,binary,32768,0,0.0015300037339329,ok
long-sparse,pakf,binary,32768,1,0.0014306074008345,ok
long-sparse,pakf,binary,32768,2,0.0015073893591761,ok
long-sparse,pakf,binary,32768,3,0.0014390405267477,ok
long-sparse,pakf,binary,32768,4,0.0014765970408916,ok
long-sparse,pakf,binary,65536,0,0.00248434394598,ok
long-sparse,pakf,binary,65536,1,0.0023673651739954,ok
long-sparse,pakf,binary,65536,2,0.0023067407310009,ok
long-sparse,pakf,binary,65536,3,0.0023094099014997,ok
long-sparse,pakf,binary,65536,4,0.0023286957293748,ok
long-sparse,pakf,binary,131072,0,0.0052603036165237,ok
long-sparse,pakf,binary,131072,1,0.0051776450127363,ok
long-sparse,pakf,binary,131072,2,0.0051703657954931,ok
long-sparse,pakf,binary,131072,3,0.0051559042185544,ok
long-sparse,pakf,binary,131072,4,0.0051458859816193,ok
long-sparse,pakf,binary,262144,0,0.0100635169073939,ok
long-sparse,pakf,binary,262144,1,0.0097088627517223,ok
long-sparse,pakf,binary,262144,2,0.0098194628953933,ok
long-sparse,pakf,binary,262144,3,0.0098983468487858,ok
long-sparse,pakf,binary,262144,4,0.0097987614572048,ok
long-sparse,pakf,binary,524288,0,0.0188041813671588,ok
long-sparse,pakf,binary,524288,1,0.0186762083321809,ok
long-sparse,pakf,binary,524288,2,0.0187143646180629,ok
long-sparse,pakf,binary,524288,3,0.0186060043051838,ok
long-sparse,pakf,binary,524288,4,0.0186849450692534,ok
long-sparse,pakf,binary,1048576,0,0.0488606663420796,ok
long-sparse,pakf,binary,1048576,1,0.050346135161817,ok
long-sparse,pakf,binary,1048576,2,0.0507250316441059,ok
long-sparse,pakf,binary,1048576,3,0.0503989309072494,ok
long-sparse,pakf,binary,1048576,4,0.0505310781300067,ok
long-sparse,paklf,binary,256,0,0.0007560439407825,ok
long-sparse,paklf,binary,256,1,0.0006499262526631,ok
long-sparse,paklf,binary,256,2,0.0006884466856718,ok
long-sparse,paklf,binary,256,3,0.0006452808156609,ok
long-sparse,paklf,binary,256,4,0.0006679911166429,ok
long-sparse,paklf,binary,512,0,0.000739668495953,ok
long-sparse,paklf,binary,512,1,0.0006453143432736,ok
long-sparse,paklf,binary,512,2,0.0006418339908123,ok
long-sparse,paklf,binary,512,3,0.0006413543596863,ok
long-sparse,paklf,binary,512,4,0.0006442591547966,ok
long-sparse,paklf,binary,1024,0,0.0007051527500152,ok
long-sparse,paklf,binary,1024,1,0.0006640646606683,ok
long-sparse,paklf,binary,1024,2,0.0006621340289711,ok
long-sparse,paklf,binary,1024,3,0.0006615724414587,ok
long-sparse,paklf,binary,1024,4,0.0006590178236365,ok
long-sparse,paklf,binary,2048,0,0.0009438479319214,ok
long-sparse,paklf,binary,2048,1,0.0008766474202275,ok
long-sparse,paklf,binary,2048,2,0.0008831834420561,ok
long-sparse,paklf,binary,2048,3,0.0008806940168142,ok
long-sparse,paklf,binary,2048,4,0.0009142430499196,ok
long-sparse,paklf,binary,4096,0,0.0010993275791406,ok
long-sparse,paklf,binary,4096,1,0.0010489271953701,ok
long-sparse,paklf,binary,4096,2,0.0010205190628767,ok
long-sparse,paklf,binary,4096,3,0.001025010831654,ok
long-sparse,paklf,binary,4096,4,0.0010150829330086,ok
long-sparse,paklf,binary,8192,0,0.0017026802524924,ok
long-sparse,paklf,binary,8192,1,0.0017457446083426,ok
long-sparse,paklf,binary,8192,2,0.0017131753265857,ok
long-sparse,paklf,binary,8192,3,0.0016754865646362,ok
long-sparse,paklf,binary,8192,4,0.0017193341627717,ok
long-sparse,paklf,binary,16384,0,0.0040276991203427,ok
long-sparse,paklf,binary,16384,1,0.0039860541000962,ok
long-sparse,paklf,binary,16384,2,0.0039592823013663,ok
long-sparse,paklf,binary,16384,3,0.0039264876395463,ok
long-sparse,paklf,binary,16384,4,0.0039752768352627,ok
long-sparse,paklf,binary,32768,0,0.0029421392828226,ok
long-sparse,paklf,binary,32768,1,0.0028074197471141,ok
long-sparse,paklf,binary,32768,2,0.002844606526196,ok
long-sparse,paklf,binary,32768,3,0.0027699787169694,ok
long-sparse,paklf,binary,32768,4,0.0028519835323095,ok
long-sparse,paklf,binary,65536,0,0.011298730969429,ok
long-sparse,paklf,binary,65536,1,0.0112867821007967,ok
long-sparse,paklf,binary,65536,2,0.0111568113788962,ok
long-sparse,paklf,binary,65536,3,0.0112102637067437,ok
long-sparse,paklf,binary,65536,4,0.0112866349518299,ok
long-sparse,paklf,binary,131072,0,0.0252878572791814,ok
long-sparse,paklf,binary,131072,1,0.0250891149044036,ok
long-sparse,paklf,binary,131072,2,0.0250912504270672,ok
long-sparse,paklf,binary,131072,3,0.0251733446493744,ok
long-sparse,paklf,binary,131072,4,0.0254124542698264,ok
long-sparse,paklf,binary,262144,0,0.0281105274334549,ok
long-sparse,paklf,binary,262144,1,0.0281755784526467,ok
long-sparse,paklf,binary,262144,2,0.0275844819843769,ok
long-sparse,paklf,binary,262144,3,0.0282888663932681,ok
long-sparse,paklf,binary,262144,4,0.0280061606317758,ok
long-sparse,paklf,binary,524288,0,0.078779837116599,ok
long-sparse,paklf,binary,524288,1,0.0778734916821122,ok
long-sparse,paklf,binary,524288,2,0.0774232177063822,ok
long-sparse,paklf,binary,524288,3,0.0770084103569388,ok
long-sparse,paklf,binary,524288,4,0.0770094981417059,ok
long-sparse,paklf,binary,1048576,0,0.1694586407393217,ok
long-sparse,paklf,binary,1048576,1,0.1704632006585598,ok
long-sparse,paklf,binary,1048576,2,0.1671636998653412,ok
long-sparse,paklf,binary,1048576,3,0.169093064032495,ok
long-sparse,paklf,binary,1048576,4,0.1681245733052492,ok
long-sparse,pate,continuous,256,0,0.5923088872805238,ok
long-sparse,pate,continuous,256,1,0.5910417223349214,ok
long-sparse,pate,continuous,256,2,0.5905162021517754,ok
long-sparse,pate,continuous,256,3,0.5902350042015314,ok
long-sparse,pate,continuous,256,4,0.5913057392463088,ok
long-sparse,pate,continuous,512,0,1.0588023839518428,ok
long-sparse,pate,continuous,512,1,1.0554344663396478,ok
long-sparse,pate,continuous,512,2,1.05387213639915,ok
long-sparse,pate,continuous,512,3,1.0572083508595824,ok
long-sparse,pate,continuous,512,4,1.0533219343051314,ok
long-sparse,pate,continuous,1024,0,2.621552332304418,ok
long-sparse,pate,continuous,1024,1,2.6157658426091075,ok
long-sparse,pate,continuous,1024,2,2.623706321232021,ok
long-sparse,pate,continuous,1024,3,2.6105029825121164,ok
long-sparse,pate,continuous,1024,4,2.6182237593457103,ok
long-sparse,pate,continuous,2048,0,7.213688921183348,ok
long-sparse,pate,continuous,2048,1,7.213951122947037,ok
long-sparse,pate,continuous,2048,2,7.213120248168707,ok
long-sparse,pate,continuous,2048,3,7.197591049596667,ok
long-sparse,pate,continuous,2048,4,7.2011762745678425,ok
long-sparse,pate,continuous,4096,0,23.679680769331757,ok
long-sparse,pate,continuous,4096,1,23.695550923235714,ok
long-sparse,pate,continuous,4096,2,23.683012135326862,ok
long-sparse,pate,continuous,4096,3,23.74554042238742,ok
long-sparse,pate,continuous,4096,4,23.690900201909244,ok
long-sparse,pate,continuous,8192,0,84.5251035625115,ok
long-sparse,pate,continuous,8192,1,84.47175036836416,ok
long-sparse,pate,continuous,8192,2,84.49210265744478,ok
long-sparse,pate,continuous,8192,3,84.28961653914303,ok
long-sparse,pate,continuous,8192,4,84.40960400551558,ok
long-sparse,pate,continuous,16384,0,330.83270163461566,ok
long-sparse,pate,continuous,16384,1,331.0523370048031,ok
long-sparse,pate,continuous,16384,2,331.055455791764,ok
long-sparse,pate,continuous,16384,3,330.85373594239354,ok
long-sparse,pate,continuous,16384,4,330.86428295914084,ok
long-sparse,pate,continuous,32768,0,1270.412433247082,ok
long-sparse,pate,continuous,32768,1,1272.184272843413,ok
long-sparse,pate,continuous,32768,2,1272.2876741262153,ok
long-sparse,pate,continuous,32768,3,1271.1650219563553,ok
long-sparse,pate,continuous,32768,4,1268.86471186978,ok
long-sparse,pate,continuous,65536,0,5016.357041823678,ok
long-sparse,pate,continuous,65536,1,5053.377160038799,ok
long-sparse,pate,continuous,65536,2,5091.428515579552,ok
long-sparse,pate,continuous,65536,3,5053.668502775021,ok
long-sparse,pate,continuous,65536,4,5037.989754250273,ok
long-sparse,pate,continuous,131072,0,19626.997732338496,ok
long-sparse,pate,continuous,131072,1,19499.02032446768,ok
long-sparse,pate,continuous,131072,2,19509.02795112692,ok
long-sparse,pate,continuous,131072,3,19504.27743369713,ok
long-sparse,pate,continuous,131072,4,19486.028973139822,ok
long-sparse,pate,continuous,262144,0,78498.52687260881,ok
long-sparse,pate,continuous,262144,1,78694.15381024219,ok
long-sparse,pate,continuous,262144,2,78930.73207139596,ok
long-sparse,pate,continuous,262144,3,78428.32502086181,ok
long-sparse,pate,continuous,262144,4,78446.58478688169,ok
long-sparse,pate,continuous,524288,0,86400.0,timeout
long-sparse,pate,continuous,524288,1,86400.0,timeout
long-sparse,pate,continuous,524288,2,86400.0,timeout
long-sparse,pate,continuous,524288,3,86400.0,timeout
long-sparse,pate,continuous,524288,4,86400.0,timeout
long-sparse,pate,continuous,1048576,0,86400.0,timeout
long-sparse,pate,continuous,1048576,1,86400.0,timeout
long-sparse,pate,continuous,1048576,2,86400.0,timeout
long-sparse,pate,continuous,1048576,3,86400.0,timeout
long-sparse,pate,continuous,1048576,4,86400.0,timeout
long-sparse,pate_f1,binary,256,0,0.0034079775214195,ok
long-sparse,pate_f1,binary,256,1,0.0026134373620152,ok
long-sparse,pate_f1,binary,256,2,0.002533090300858,ok
long-sparse,pate_f1,binary,256,3,0.0025966828688979,ok
long-sparse,pate_f1,binary,256,4,0.0025363797321915,ok
long-sparse,pate_f1,binary,512,0,0.003524369560182,ok
long-sparse,pate_f1,binary,512,1,0.0034039141610264,ok
long-sparse,pate_f1,binary,512,2,0.0032659340649843,ok
long-sparse,pate_f1,binary,512,3,0.0034771496430039,ok
long-sparse,pate_f1,binary,512,4,0.0034013604745268,ok
long-sparse,pate_f1,binary,1024,0,0.0046101072803139,ok
long-sparse,pate_f1,binary,1024,1,0.0046271849423646,ok
long-sparse,pate_f1,binary,1024,2,0.0044911662116646,ok
long-sparse,pate_f1,binary,1024,3,0.0045555168762803,ok
long-sparse,pate_f1,binary,1024,4,0.0045044487342238,ok
long-sparse,pate_f1,binary,2048,0,0.0083209332078695,ok
long-sparse,pate_f1,binary,2048,1,0.0081839216873049,ok
long-sparse,pate_f1,binary,2048,2,0.0081044631078839,ok
long-sparse,pate_f1,binary,2048,3,0.008121439255774,ok
long-sparse,pate_f1,binary,2048,4,0.0080852517858147,ok
long-sparse,pate_f1,binary,4096,0,0.0195260057225823,ok
long-sparse,pate_f1,binary,4096,1,0.0195898013189435,ok
long-sparse,pate_f1,binary,4096,2,0.0196091942489147,ok
long-sparse,pate_f1,binary,4096,3,0.0198777569457888,ok
long-sparse,pate_f1,binary,4096,4,0.019792515784502,ok
long-sparse,pate_f1,binary,8192,0,0.0318672386929392,ok
long-sparse,pate_f1,binary,8192,1,0.0316690569743514,ok
long-sparse,pate_f1,binary,8192,2,0.0319634079933166,ok
long-sparse,pate_f1,binary,8192,3,0.0318787079304456,ok
long-sparse,pate_f1,binary,8192,4,0.0316903525963425,ok
long-sparse,pate_f1,binary,16384,0,0.1824089037254452,ok
long-sparse,pate_f1,binary,16384,1,0.1821372918784618,ok
long-sparse,pate_f1,binary,16384,2,0.1826244331896305,ok
long-sparse,pate_f1,binary,16384,3,0.184368709102273,ok
long-sparse,pate_f1,binary,16384,4,0.1833817614242434,ok
long-sparse,pate_f1,binary,32768,0,1.2923193108290434,ok
long-sparse,pate_f1,binary,32768,1,1.3183812275528908,ok
long-sparse,pate_f1,binary,32768,2,1.3075213693082333,ok
long-sparse,pate_f1,binary,32768,3,1.293990190140903,ok
long-sparse,pate_f1,binary,32768,4,1.298281024210155,ok
long-sparse,pate_f1,binary,65536,0,2.8290893621742725,ok
long-sparse,pate_f1,binary,65536,1,2.8097682520747185,ok
long-sparse,pate_f1,binary,65536,2,2.814161906950176,ok
long-sparse,pate_f1,binary,65536,3,2.839787981472909,ok
long-sparse,pate_f1,binary,65536,4,2.8068515760824084,ok
long-sparse,pate_f1,binary,131072,0,7.75090707000345,ok
long-sparse,pate_f1,binary,131072,1,7.711684267967939,ok
long-sparse,pate_f1,binary,131072,2,7.693981942720711,ok
long-sparse,pate_f1,binary,131072,3,7.643116617575288,ok
long-sparse,pate_f1,binary,131072,4,7.709254587069154,ok
long-sparse,pate_f1,binary,262144,0,47.6132650161162,ok
long-sparse,pate_f1,binary,262144,1,47.44616694655269,ok
long-sparse,pate_f1,binary,262144,2,47.475331755355,ok
long-sparse,pate_f1,binary,262144,3,47.44404728338122,ok
long-sparse,pate_f1,binary,262144,4,47.47329318337143,ok
long-sparse,pate_f1,binary,524288,0,150.28074082080275,ok
long-sparse,pate_f1,binary,524288,1,149.7138431277126,ok
long-sparse,pate_f1,binary,524288,2,149.9297086922452,ok
long-sparse,pate_f1,binary,524288,3,149.9714239742607,ok
long-sparse,pate_f1,binary,524288,4,150.35518117435277,ok
long-sparse,pate_f1,binary,1048576,0,679.8179874103516,ok
long-sparse,pate_f1,binary,1048576,1,684.7794421128929,ok
long-sparse,pate_f1,binary,1048576,2,679.2323188865557,ok
long-sparse,pate_f1,binary,1048576,3,679.7717471411452,ok
long-sparse,pate_f1,binary,1048576,4,679.0698799155653,ok
long-sparse,pw_auc_pr,continuous,256,0,0.000554209575057,ok
long-sparse,pw_auc_pr,continuous,256,1,0.0003951005637645,ok
long-sparse,pw_auc_pr,continuous,256,2,0.0004474706947803,ok
long-sparse,pw_auc_pr,continuous,256,3,0.0003897352144122,ok
long-sparse,pw_auc_pr,continuous,256,4,0.0003926763311028,ok
long-sparse,pw_auc_pr,continuous,512,0,0.0004924638196825,ok
long-sparse,pw_auc_pr,continuous,512,1,0.0004242984578013,ok
long-sparse,pw_auc_pr,continuous,512,2,0.0004227459430694,ok
long-sparse,pw_auc_pr,continuous,512,3,0.000423957593739,ok
long-sparse,pw_auc_pr,continuous,512,4,0.0004953928291797,ok
long-sparse,pw_auc_pr,continuous,1024,0,0.0005414932966232,ok
long-sparse,pw_auc_pr,continuous,1024,1,0.0004843240603804,ok
long-sparse,pw_auc_pr,continuous,1024,2,0.0004792166873812,ok
long-sparse,pw_auc_pr,continuous,1024,3,0.0006968276575207,ok
long-sparse,pw_auc_pr,continuous,1024,4,0.0006981696933507,ok
long-sparse,pw_auc_pr,continuous,2048,0,0.0008729007095098,ok
long-sparse,pw_auc_pr,continuous,2048,1,0.0008658282458782,ok
long-sparse,pw_auc_pr,continuous,2048,2,0.0008693551644682,ok
long-sparse,pw_auc_pr,continuous,2048,3,0.0008638054132461,ok
long-sparse,pw_auc_pr,continuous,2048,4,0.0008639292791485,ok
long-sparse,pw_auc_pr,continuous,4096,0,0.0012507531791925,ok
long-sparse,pw_auc_pr,continuous,4096,1,0.0012052627280354,ok
long-sparse,pw_auc_pr,continuous,4096,2,0.0012173233553767,ok
long-sparse,pw_auc_pr,continuous,4096,3,0.0012092953547835,ok
long-sparse,pw_auc_pr,continuous,4096,4,0.0012320056557655,ok
long-sparse,pw_auc_pr,continuous,8192,0,0.0020205965265631,ok
long-sparse,pw_auc_pr,continuous,8192,1,0.0019516954198479,ok
long-sparse,pw_auc_pr,continuous,8192,2,0.0019348878413438,ok
long-sparse,pw_auc_pr,continuous,8192,3,0.0019692629575729,ok
long-sparse,pw_auc_pr,continuous,8192,4,0.0019345348700881,ok
long-sparse,pw_auc_pr,continuous,16384,0,0.0037387199699878,ok
long-sparse,pw_auc_pr,continuous,16384,1,0.002950981259346,ok
long-sparse,pw_auc_pr,continuous,16384,2,0.0029655126854777,ok
long-sparse,pw_auc_pr,continuous,16384,3,0.0029801307246088,ok
long-sparse,pw_auc_pr,continuous,16384,4,0.002981649711728,ok
long-sparse,pw_auc_pr,continuous,32768,0,0.0059717101976275,ok
long-sparse,pw_auc_pr,continuous,32768,1,0.0057195518165826,ok
long-sparse,pw_auc_pr,continuous,32768,2,0.0057191532105207,ok
long-sparse,pw_auc_pr,continuous,32768,3,0.0057030795142054,ok
long-sparse,pw_auc_pr,continuous,32768,4,0.0057222815230488,ok
long-sparse,pw_auc_pr,continuous,65536,0,0.0119774658232927,ok
long-sparse,pw_auc_pr,continuous,65536,1,0.0114657701924443,ok
long-sparse,pw_auc_pr,continuous,65536,2,0.0114585971459746,ok
long-sparse,pw_auc_pr,continuous,65536,3,0.0114887878298759,ok
long-sparse,pw_auc_pr,continuous,65536,4,0.011470035649836,ok
long-sparse,pw_auc_pr,continuous,131072,0,0.0215299241244792,ok
long-sparse,pw_auc_pr,continuous,131072,1,0.0208111610263586,ok
long-sparse,pw_auc_pr,continuous,131072,2,0.0208189925178885,ok
long-sparse,pw_auc_pr,continuous,131072,3,0.0208431864157319,ok
long-sparse,pw_auc_pr,continuous,131072,4,0.0208076341077685,ok
long-sparse,pw_auc_pr,continuous,262144,0,0.047049555927515,ok
