metric,input_type,lower_is_better,taxonomy_root,taxonomy_leaf,taxonomy_path,reference_id,scenario_id,scenario_key,family,level_idx,level_factor,lead_steps,delay_steps,score_raw,score_oriented,base_score_oriented,score_gap,normalized_penalty,normalized_score
add,binary,True,TEM,TMEM,TEM/TMEM,r5_single_short,r5_single_short__on_time,on_time,on_time,0,0.00000000,0,0,0.25000000,-0.25000000,-0.25000000,0.00000000,0.00000000,1.00000000
add,binary,True,TEM,TMEM,TEM/TMEM,r5_single_short,r5_single_short__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.25000000,-0.25000000,-0.25000000,0.00000000,0.00000000,1.00000000
add,binary,True,TEM,TMEM,TEM/TMEM,r5_single_short,r5_single_short__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.25000000,-0.25000000,-0.25000000,0.00000000,0.00000000,1.00000000
add,binary,True,TEM,TMEM,TEM/TMEM,r5_single_short,r5_single_short__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.25000000,-0.25000000,-0.25000000,0.00000000,0.00000000,1.00000000
add,binary,True,TEM,TMEM,TEM/TMEM,r5_single_short,r5_single_short__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.25000000,-0.25000000,-0.25000000,0.00000000,0.00000000,1.00000000
add,binary,True,TEM,TMEM,TEM/TMEM,r5_single_short,r5_single_short__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.25000000,-0.25000000,-0.25000000,0.00000000,0.00000000,1.00000000
add,binary,True,TEM,TMEM,TEM/TMEM,r5_single_short,r5_single_short__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.23626374,-0.23626374,-0.25000000,-0.01373626,-0.05494505,1.05494505
add,binary,True,TEM,TMEM,TEM/TMEM,r5_single_short,r5_single_short__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.22142857,-0.22142857,-0.25000000,-0.02857143,-0.11428571,1.11428571
add,binary,True,TEM,TMEM,TEM/TMEM,r5_single_short,r5_single_short__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.28571429,-0.28571429,-0.25000000,0.03571429,0.14285714,0.85714286
add,binary,True,TEM,TMEM,TEM/TMEM,r5_single_short,r5_single_short__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.39285714,-0.39285714,-0.25000000,0.14285714,0.57142857,0.42857143
add,binary,True,TEM,TMEM,TEM/TMEM,r5_single_short,r5_single_short__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.50000000,-0.50000000,-0.25000000,0.25000000,1.00000000,0.00000000
add,binary,True,TEM,TMEM,TEM/TMEM,r6_high_density,r6_high_density__on_time,on_time,on_time,0,0.00000000,0,0,0.25000000,-0.25000000,-0.25000000,0.00000000,0.00000000,1.00000000
add,binary,True,TEM,TMEM,TEM/TMEM,r6_high_density,r6_high_density__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.25000000,-0.25000000,-0.25000000,0.00000000,0.00000000,1.00000000
add,binary,True,TEM,TMEM,TEM/TMEM,r6_high_density,r6_high_density__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.25000000,-0.25000000,-0.25000000,0.00000000,0.00000000,1.00000000
add,binary,True,TEM,TMEM,TEM/TMEM,r6_high_density,r6_high_density__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.25000000,-0.25000000,-0.25000000,0.00000000,0.00000000,1.00000000
add,binary,True,TEM,TMEM,TEM/TMEM,r6_high_density,r6_high_density__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.25000000,-0.25000000,-0.25000000,0.00000000,0.00000000,1.00000000
add,binary,True,TEM,TMEM,TEM/TMEM,r6_high_density,r6_high_density__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.25000000,-0.25000000,-0.25000000,0.00000000,0.00000000,1.00000000
add,binary,True,TEM,TMEM,TEM/TMEM,r6_high_density,r6_high_density__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.22900443,-0.22900443,-0.25000000,-0.02099557,-0.08398227,1.08398227
add,binary,True,TEM,TMEM,TEM/TMEM,r6_high_density,r6_high_density__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.21171743,-0.21171743,-0.25000000,-0.03828257,-0.15313027,1.15313027
add,binary,True,TEM,TMEM,TEM/TMEM,r6_high_density,r6_high_density__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.25943396,-0.25943396,-0.25000000,0.00943396,0.03773585,0.96226415
add,binary,True,TEM,TMEM,TEM/TMEM,r6_high_density,r6_high_density__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.38665095,-0.38665095,-0.25000000,0.13665095,0.54660379,0.45339621
add,binary,True,TEM,TMEM,TEM/TMEM,r6_high_density,r6_high_density__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.45981877,-0.45981877,-0.25000000,0.20981877,0.83927507,0.16072493
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.98850244,0.98850244,1.00000000,0.01149756,0.04193863,0.95806137
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.97375328,0.97375328,1.00000000,0.02624672,0.09573785,0.90426215
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.95856762,0.95856762,1.00000000,0.04143238,0.15112923,0.84887077
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.94609164,0.94609164,1.00000000,0.05390836,0.19663677,0.80336323
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.93331313,0.93331313,1.00000000,0.06668687,0.24324784,0.75675216
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.99936811,0.99936811,1.00000000,0.00063189,0.00230490,0.99769510
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.99746763,0.99746763,1.00000000,0.00253237,0.00923709,0.99076291
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.98704663,0.98704663,1.00000000,0.01295337,0.04724886,0.95275114
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.96806881,0.96806881,1.00000000,0.03193119,0.11647257,0.88352743
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.95788227,0.95788227,1.00000000,0.04211773,0.15362915,0.84637085
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.94117647,0.94117647,1.00000000,0.05882353,0.21456541,0.78543459
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.87323944,0.87323944,1.00000000,0.12676056,0.46237335,0.53762665
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.85714286,0.85714286,1.00000000,0.14285714,0.52108743,0.47891257
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.85714286,0.85714286,1.00000000,0.14285714,0.52108743,0.47891257
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.85714286,0.85714286,1.00000000,0.14285714,0.52108743,0.47891257
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.99780038,0.99780038,1.00000000,0.00219962,0.00802334,0.99197666
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.98609179,0.98609179,1.00000000,0.01390821,0.05073174,0.94926826
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.94039735,0.94039735,1.00000000,0.05960265,0.21740734,0.78259266
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.85660511,0.85660511,1.00000000,0.14339489,0.52304894,0.47695106
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.78636534,0.78636534,1.00000000,0.21363466,0.77925635,0.22074365
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.96877826,0.96877826,1.00000000,0.03122174,0.11388478,0.88611522
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.94121156,0.94121156,1.00000000,0.05878844,0.21443742,0.78556258
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.91512880,0.91512880,1.00000000,0.08487120,0.30957722,0.69042278
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.87828489,0.87828489,1.00000000,0.12171511,0.44396951,0.55603049
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.83885044,0.83885044,1.00000000,0.16114956,0.58781106,0.41218894
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.99947117,0.99947117,1.00000000,0.00052883,0.00192898,0.99807102
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.99147102,0.99147102,1.00000000,0.00852898,0.03111042,0.96888958
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.97341228,0.97341228,1.00000000,0.02658772,0.09698168,0.90301832
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.94021544,0.94021544,1.00000000,0.05978456,0.21807089,0.78192911
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r3_multi_short,r3_multi_short__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.90191277,0.90191277,1.00000000,0.09808723,0.35778416,0.64221584
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.98311552,0.98311552,1.00000000,0.01688448,0.06158805,0.93841195
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.97303489,0.97303489,1.00000000,0.02696511,0.09835825,0.90164175
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.96677890,0.96677890,1.00000000,0.03322110,0.12117767,0.87882233
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.96164805,0.96164805,1.00000000,0.03835195,0.13989305,0.86010695
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.95665428,0.95665428,1.00000000,0.04334572,0.15810838,0.84189162
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.99899414,0.99899414,1.00000000,0.00100586,0.00366897,0.99633103
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.99596816,0.99596816,1.00000000,0.00403184,0.01470660,0.98529340
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.98163976,0.98163976,1.00000000,0.01836024,0.06697104,0.93302896
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.96094684,0.96094684,1.00000000,0.03905316,0.14245078,0.85754922
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r4_two_close,r4_two_close__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.94236781,0.94236781,1.00000000,0.05763219,0.21021987,0.78978013
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.99441341,0.99441341,1.00000000,0.00558659,0.02037772,0.97962228
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.99018233,0.99018233,1.00000000,0.00981767,0.03581106,0.96418894
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.98591549,0.98591549,1.00000000,0.01408451,0.05137482,0.94862518
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.98016997,0.98016997,1.00000000,0.01983003,0.07233225,0.92766775
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.97435897,0.97435897,1.00000000,0.02564103,0.09352851,0.90647149
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.99990078,0.99990078,1.00000000,0.00009922,0.00036190,0.99963810
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.99841017,0.99841017,1.00000000,0.00158983,0.00579907,0.99420093
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.99511514,0.99511514,1.00000000,0.00488486,0.01781806,0.98218194
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.98997996,0.98997996,1.00000000,0.01002004,0.03654922,0.96345078
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r5_single_short,r5_single_short__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.98294824,0.98294824,1.00000000,0.01705176,0.06219821,0.93780179
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.92083527,0.92083527,1.00000000,0.07916473,0.28876223,0.71123777
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.85846108,0.85846108,1.00000000,0.14153892,0.51627907,0.48372093
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.85220683,0.85220683,1.00000000,0.14779317,0.53909212,0.46090788
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.85220683,0.85220683,1.00000000,0.14779317,0.53909212,0.46090788
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.85220683,0.85220683,1.00000000,0.14779317,0.53909212,0.46090788
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.99706839,0.99706839,1.00000000,0.00293161,0.01069338,0.98930662
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.98165314,0.98165314,1.00000000,0.01834686,0.06692222,0.93307778
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.92300438,0.92300438,1.00000000,0.07699562,0.28085013,0.71914987
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.81754930,0.81754930,1.00000000,0.18245070,0.66550935,0.33449065
aff_f,binary,False,TEM,TSTM,TEM/TSTM,r6_high_density,r6_high_density__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.72584803,0.72584803,1.00000000,0.27415197,1.00000000,0.00000000
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r1_sparse_two_short,r1_sparse_two_short__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.83720930,0.83720930,1.00000000,0.16279070,0.37984496,0.62015504
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.75000000,0.75000000,1.00000000,0.25000000,0.58333333,0.41666667
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.67924528,0.67924528,1.00000000,0.32075472,0.74842767,0.25157233
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.63157895,0.63157895,1.00000000,0.36842105,0.85964912,0.14035088
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.59016393,0.59016393,1.00000000,0.40983607,0.95628415,0.04371585
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r2_single_long,r2_single_long__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r2_single_long,r2_single_long__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.88283379,0.88283379,1.00000000,0.11716621,0.27338783,0.72661217
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r2_single_long,r2_single_long__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.79411765,0.79411765,1.00000000,0.20588235,0.48039216,0.51960784
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r2_single_long,r2_single_long__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.78260870,0.78260870,1.00000000,0.21739130,0.50724638,0.49275362
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r2_single_long,r2_single_long__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.78260870,0.78260870,1.00000000,0.21739130,0.50724638,0.49275362
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r2_single_long,r2_single_long__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.78260870,0.78260870,1.00000000,0.21739130,0.50724638,0.49275362
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r2_single_long,r2_single_long__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r2_single_long,r2_single_long__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r2_single_long,r2_single_long__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r2_single_long,r2_single_long__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r2_single_long,r2_single_long__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r3_multi_short,r3_multi_short__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r3_multi_short,r3_multi_short__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.80446927,0.80446927,1.00000000,0.19553073,0.45623836,0.54376164
bpaf,binary,False,TEM,TPDM,TEM/TPDM,r3_multi_short,r3_multi_short__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.73469388,0.73469388,1.00000000,0.26530612,0.61904762,0.38095238
